user_name,content
兔子饲养记,[悲伤][悲伤][悲伤]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
甜却不粘牙的小年糕,
是培根儿鸭-,[苦涩]//@zh21zhh:你敲开的不只是哈利一个人的门
好好像要长脑子了,[泪][泪][泪][泪]//@桃子与司康:“那时我不在了，但海格依然会在。”[鲜花][鲜花][鲜花]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
西南碰瓷王,
搞不懂耶_,
c宇宙无敌www吖,[鲜花]//@zh21zhh:你敲开的不只是哈利一个人的门
祸害遗千千万万年,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
kioioioo,//@Micraino:永远会记得善良的海格[心]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
鹿哈鹿哈喝旺仔啊,R.I.P.[泪][泪]//@喜欢的人叫鹿晗:💧//@zh21zhh:你敲开的不只是哈利一个人的门
想吃小丸子的蘑菇头,
饼干是多味的,[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
oiYesd,//@zh21zhh:你敲开的不只是哈利一个人的门
Expiredpaint_,[泪][泪][泪]//@失足贝斯:[泪][泪]//@·221号站台:[泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
睡觉大王__TT,
懒小圆子,
不加糖和你也甜,
消失胖了,
御影三千,[蜡烛][蜡烛][蜡烛]R.I.P//@zh21zhh:你敲开的不只是哈利一个人的门
月月相对,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
草莓酸奶Icecream,
Liebe和她的小猪咪,
宅阿西,
T_A_N不言畏,
标曲-泊洛沙姆188,好痛苦，让我去亖[苦涩]//@·布川库子·:[泪][泪][泪][泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
贝卡方方,[单身狗]//@橄榄不菜:我天[泪][泪][泪][泪][泪][伤心]
宫商角徵因,
用户5291320210819,
五岁抬头儒儒子,
OvsjkdN0606,
55不呜呜-,[泪][泪]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
月饼侠点点,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
四卓em,
H啧啧,
---Katherine---,[泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
木木柚子twelve,
三三不吃南瓜,
爱看牛小莉的人有什么坏心眼,//@zh21zhh:你敲开的不只是哈利一个人的门
辣炒拖鞋,[悲伤]//@zh21zhh:你敲开的不只是哈利一个人的门
可爱兔vov,
Damizihatetheworld,
转了一圈回来了,//@only刘天才:魔法世界的人总得先找个理由先行离开。海格要继续回去守护他的林场了[单身狗]
快给小狗打电话,😭👋🏻//@zh21zhh:你敲开的不只是哈利一个人的门
冰块真落水了,OMG...哭了😭//@zh21zhh:你敲开的不只是哈利一个人的门
水蜜桃笑孩儿31127,
九里庄人才-辛欣,
玲娜贝儿的野生网友,
世界上最大的一颗番茄,//@zh21zhh:你敲开的不只是哈利一个人的门
南木小君,
演知居士,//@zh21zhh:你敲开的不只是哈利一个人的门
WannaGoodLuck-,//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
Helyn0514,
打火机与公主裙zz_,
吃薯片的土豆仔,
小歪崴外wai,
一碗带汤的biangbiang面,
半岛阁楼,
M殷殷啾咪M,😭//@喜欢的人叫鹿晗:💧//@zh21zhh:你敲开的不只是哈利一个人的门
我好想哭喔,
二娃HP,
名字这么长肯定有啥b会读完,
AIR_SadLyx,
萎靡不振小狐狸,//@山野自孤行:海格[泪][蜡烛][蜡烛][蜡烛]
AM全阿全,
是美少女小路,
卷耳_kinni,
Liny_Sonoko,//@zh21zhh:你敲开的不只是哈利一个人的门
南鹤经年,
满岛森光Masami,海格依然在//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
Jane刘雅瑜,
一起吃排骨炖豆角,
另一只Gloria,“但海格依然会在”[泪][心]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
grauthensuddenly,
猫猫爱吃胡萝卜__,
Zzachary_,
临期巧克力豆,好痛苦 看到一个又一个演员陆续离去 让我真的感觉到是end of era//@芋泥不和麻薯丸:[泪][泪][泪][泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
周小伊呀哟,
_NUOER_,
还是落下呀,[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
京墨草乌,[泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
5号楼的小胖子,
水流云在闲散人,最右[苦涩]//@昵称都被抢了荷泽or南瓜OTZ://@含笑棒棒哒://@好大一只胖丁啊://@灰灰是菇凉:21年前，海格用他的长柄伞敲了几下墙上的砖，「Welcome to Diagon Alley」梦开始了//@zh21zhh:你敲开的不只是哈利一个人的门
Yukikass,
米小幂,
冯锦鲤freya,"[泪][泪][泪]//@猫撞:Good bye,Hagrid[蜡烛]"
小目付付,//@SuikaKP42://@凤凰天使TSKS: 但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪]  http://t.cn/A6ofeEzD
Silvia鲶鱼Abibliophobia,[泪][蜡烛]//@Snow甜豆酱:[泪][泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
书仝引,//@-芝芝忙忙-:唉//@zh21zhh :你敲开的不只是哈利一个人的门
木木又_rika,
观谷神奇-,//@JEONGHYUN_8:海格[泪][泪]
薇派蓝蓝,//@zh21zhh:你敲开的不只是哈利一个人的门
yuki_宋,
不是就酱就酱紫,这两天又再看哈利波特了[苦涩]//@不高冷网友困困:[蜡烛]
黃昏落日時,昨天晚上才看了的…//@zh21zhh:你敲开的不只是哈利一个人的门
马铃薯啸女骸,
Wi_cheonnn,
Nafffokay,
M白日梦研究生,一句话说哭我//@今天你背单词了咩:[苦涩][苦涩][苦涩]//@zh21zhh:你敲开的不只是哈利一个人的门
祝小马减肥成功,[泪][泪][泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
lumos_lili,
w静若止水w,
flyingtigers_,
Kachunzzz,
择翎,[伤心]//@泫珏成成:他只是去了霍格沃兹，提着灯笼在门口迎接着新生
memoriia,
末流学子,
Bamboooi,
小火炙烤吉他他,🥹//@SuikaKP42://@凤凰天使TSKS: 但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪]  http://t.cn/A6ofeEzD
-兹游奇绝冠平生-,卧槽😢😢😢😢😢😢//@teeno-:😢[蜡烛]//@次等水货:[蜡烛]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
控制情绪好难AoA,
猪丽yeah-,
小方的备忘录呀,
小鱼在月亮河,
Easy2Luv,
Aurora_梨绘小恒,
有一种歌是爱到深处920,
图图tutululu,
Sylvia_shhh,//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
择日迎娶柏小源,
阳光洒进车厘子草莓碗,
想要再长高5厘米,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
电子匿名留言哈哈,感觉到童年的回忆变得模糊了 魔法世界在现实中也会越来越不完整了//@zh21zhh:你敲开的不只是哈利一个人的门
臭脸碱水包,
快乐小陈在线精分,
凤梨酥鸡腿,
忧郁的抹茶小蛋糕,我测你吗[淚][淚][淚]@用户7786103437 //@贝斯指南:破防了//@椰云拿铁真的好难喝啊-:。//@zh21zhh:你敲开的不只是哈利一个人的门
肥肥爱喝冰可乐,
ongyxin,
小鲸鱼不爱吃鱼,
L-EKG-C,
Rightyyyyyy416,
绣一个月亮,[失望]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
用户5905775393,
北冥有鲷鱼烧,[单身狗][单身狗][单身狗]//@zh21zhh:你敲开的不只是哈利一个人的门
米花三文河豚,
炖了柯里君,
不追小胸饼干,[苦涩][苦涩]//@次等水货:[蜡烛]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
溥礼诗,
重生之我会隐形,//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
汤榞,
Polly1658,
祖国的食人花小李同志,
好多椰子糖ye,//@haru微凉:霍格沃兹这么早就开学了吗[泪]
老程家的猫,
-Rockabyee-,
-iCarpediem-,
喵呜先生G,[蜡烛][蜡烛]//@野生伊猫:[蜡烛][蜡烛]//@受QQQQ:[失望]//@這裡是黄瓜://@創chhuang:[失望]//@-RyanWong-:[泪][泪]
羊村你懒总lance,
Wingadium_Leviosa,
四斋蒸鹅心Nya,//@身侧有千帆:谢谢你带着蛋糕接大家去魔法世界[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
筱半包,[蜡烛]//@-卖萌担当- :[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
tiskgjjldykhaursyofyo,
秋日吐司三號店,[单身青蛙][单身青蛙][单身青蛙]//@zh21zhh:你敲开的不只是哈利一个人的门
Teletubbies77,[苦涩]//@zh21zhh:你敲开的不只是哈利一个人的门
Who挖掘机驾驶员,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
红莓黑加仑的快乐你懂吗,
鹿不羁小同学a,还没有吃到小蛋糕，也还没等到你敲门，拜拜了海格，我永远都是麻瓜了[泪]//@zh21zhh:你敲开的不只是哈利一个人的门
晚安jq,
年糕呀_Grace,//@次等水货:[蜡烛]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
掌心里的云朵-泡泡,突然发现时间真的会飞逝//@菲菲爱咪咪:啊，海格和斯内普教授相会了[泪][泪][泪]
我就是有点清醒罢了,//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
沉迷于爬墙,[泪]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
zzregretss,
Annie小荷,//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
不神金一点怎么有金,[泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
榛果怪兽,
饺子火锅汤面鱼丸阿里,
誓买一捧黄玫瑰,//@zh21zhh :你敲开的不只是哈利一个人的门
采冬_,[泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
thisalexandra,💔//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
周瞬织织,
半柯柯不加糖,😢😢😢//@zh21zhh:你敲开的不只是哈利一个人的门
北向择野,
叫什么不吃饭嘞,
许愿有点林女士,我擦怎么会这样//@氪金吗 :我擦，刚吃了海格送哈利的蛋糕，就看到这条
太乙真人座下乙方小弟子,😢//@檀烧:啊[蜡烛]//@瞬思莉:多少人一直在等着他带自己去上学……[悲伤]//@邢立达:他永远留在霍格沃兹了。
奶味甜炫冰-,
咩耶_,
是胖胖的鼠鼠捏,
爷们要战斗sss,
kaoru7-,[泪][泪]//@·221号站台:[泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
超心动小啵_,
nn夏目欧_,呜呜呜海格[单身狗]//@·热可可加芥末:他永远留在了魔法的世界[苦涩]
奥利奥巧克力ao,
爱喝瓶装柠檬水,我破防了//@zh21zhh:你敲开的不只是哈利一个人的门
易玺舒舒,
一檀可可豆,
果汁出击选手,
是柠薰呐,
豆浆Hugo,
Sanya酱150ml装,
未来广场熟女,//@次等水货:[蜡烛]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
marfnaa,
花当然要开,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
妙妙吃碗豆花儿啰,
自己的路上义无反顾的狂奔吧,呜呜呜呜。//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
莲音碎片,回复@-卖萌担当-:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
我是疯姑娘LunaLovegood,R.I.P//@坎坎坎迪://@山九仞://@zh21zhh:你敲开的不只是哈利一个人的门
昵称都被抢了荷泽or南瓜OTZ,//@含笑棒棒哒://@好大一只胖丁啊://@灰灰是菇凉:21年前，海格用他的长柄伞敲了几下墙上的砖，「Welcome to Diagon Alley」梦开始了//@zh21zhh:你敲开的不只是哈利一个人的门
Songbeforesleep,Hagrid will. //@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
灯火可亲有梦可做_,
山石灰-,[泪][蜡烛]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
SunflowerVan,
万年太久只争朝熙,
匿名的铭缱M,
张静敏的棺材板,这句话放在这里，意思是嫌他si得太晚了是吗//@可有可无的一只:都10月中旬了，开学早吗//@haru微凉:霍格沃兹这么早就开学了吗[泪]
PennyB,
溽暑__,
拐走小狮子耶耶,//@zh21zhh:你敲开的不只是哈利一个人的门
穿晚霞子,[蜡烛]//@娜娜酱肉噗噗:[苦涩]//@孙策不与周郎便:但海格，他骑着飞天摩托，回霍格沃兹了。
你怎么不算是一种剑法呢,
初逢世事,
伦回_,//@zh21zhh:你敲开的不只是哈利一个人的门
pin-K--,//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
第一万个惊叹号,//@邢立达:他永远留在霍格沃兹了。
陈娜娜的微博,
幸运小狗旺旺旺12,
Solituderoku,
匿名星球公主,我哭//@zh21zhh:你敲开的不只是哈利一个人的门
qwqall,
潜水小周1220,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
在下栀晓栀,
好比格比格比,//@zh21zhh:你敲开的不只是哈利一个人的门
不快乐小猫_读高四版,我哇哇大哭//@祝九九一://@zh21zhh:你敲开的不只是哈利一个人的门
HW_喵喵喵,
是毛毛毛毛呀,
没人比我更爱study了吧,
大陈-QIN,
凑狗不理麻辣兔头,[泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
Leemongyang,
大可大可go,
_椰奶柠檬_,
承欢不爱,[泪]//@-Laku-:[蜡烛]//@恶龙帅帅:啊//@lllllllllllllll1llllllllllll:[泪][泪][泪]
雾岛诗织_,
Katherine-Ohh,
不到壹佰不改名,
本喵想不出名字,
Yhdirndueb此地無銀,
-甜选-,[泪][伤心] http://t.cn/A6oIc8tX //@only刘天才:魔法世界的人总得先找个理由先行离开。海格要继续回去守护他的林场了[单身狗]
镜夜厨,//@zh21zhh:你敲开的不只是哈利一个人的门
七七阿八,
小花猫弹钢琴,
柒叶染pai,//@QuailAries:这个世界不断跟我说「你再不是孩子了」
xtc今天不喝奶茶,
某晰,最忠诚的朋友永远都在//@凤凰天使TSKS:但海格依然会在[泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
就叫橙子L,
诶那个人好像一条狗诶,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
Neverland永无乡,
橘子多肉-,
娜娜Jenny,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
草莓酸奶酪酪子,
夜来香爱香不香,
首先排除红桃A,
-北镜君-,[苦涩][苦涩][苦涩][蜡烛][蜡烛][蜡烛]//@百花村_華衣縱馬驚鳥鳴:[衰][衰][衰][衰][衰][衰]
锤子窝瓜,
快乐阿缘happyyuanyuan,
淘淘筱藻,
萌萌向前冲冲,
Ccoupsdadu·,//@zh21zhh:你敲开的不只是哈利一个人的门
木板漂流记_,
别管我为什么,哭了哭了[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
fluorescence_XXX,
朕在学习年,
鸳鸯火锅一人顶俩,//@zh21zhh:你敲开的不只是哈利一个人的门
有栖川秋弥,//@临祈_rinky://@zh21zhh:你敲开的不只是哈利一个人的门
每次看见金冬甜就说不会话了,
N1eone1,
叉烧小酥又,
自由乘风Olivia,
明-Weirdo,
happiiiiiiiiness,
消极咩咩液,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
pyrojewel_55556,
nhtiv0,rip[蜡烛]//@杨京墨L:海格依然会在林场照顾那些神奇动物和巨型南瓜。 http://t.cn/A6ofF4Zn //@zh21zhh:你敲开的不只是哈利一个人的门
你又在放什么屁,[心]//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
用户6205391738,
InuysashA,
魚丸果HQ,啊…………[蠟燭]//@君之额前能跑马:…[蜡烛]
-RAFA-,
信奶奶dlwlrma,
Marius的小蔷薇,
九只猪猪,[悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤][悲伤]我爆哭//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
钦阳qyyy,//@zh21zhh:你敲开的不只是哈利一个人的门
-borr-,
寒月知许,
小米要疯了,
大王啾丘丘,
dazhoushanyy,//@zh21zhh:你敲开的不只是哈利一个人的门
Monia1004,[泪][泪][泪]//@zh21zhh:你敲开的不只是哈利一个人的门
Rollocean-,
-0iyang,
好燃的姑娘呀,💔//@zh21zhh: 你敲开的不只是哈利一个人的门
aaanan_17,[泪][泪][泪][泪]//@·M78·:[泪][泪][泪][泪][泪]//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
一会儿吃什么_,
Sherlthesleepyone,rip//@鸸鹋动物园:[蜡烛]
省十家奶茶钱,
双向奔赴的夏天没有完结篇,
橙仔233,//@PS3保罗:转发微博
SOLEIL_ccc,
YiJiAnoo,//@卷爷不娘digo酱:任何一个看过电影的人，都不用再蜷缩在那个楼梯间//@zh21zhh:你敲开的不只是哈利一个人的门
笨1-,[泪]//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
椰圆新之猪,
喝可乐的蓝胖子,
霍格沃茨打工人s,//@zh21zhh:你敲开的不只是哈利一个人的门
花椒和邻居u,//@申申菌:[苦涩][苦涩][苦涩][苦涩][苦涩]天呐[悲伤][悲伤][泪][泪][苦涩][苦涩]
LLincent,//@潘萌SoPhia:I’ll not be there. But Hagrid will. 这就是创造的力量。JK罗琳创造了哈利波特世界，罗彼创造了银幕上的海格，五十年一百年过去，这些都还会在。//@电子骑士:啊，海格回霍格沃茨了……[泪]//@何小沁:这句印象最深//@-卖萌担当-:[泪][泪][泪][泪][泪] http://t.cn/A6ofeEzD
SeekForTrueLove1119,
-超级然然呀,
兔宝Laura,
elu590,[泪]//@QuailAries:这个世界不断跟我说「你再不是孩子了」
Solitude_yq,还没吃上海格的蛋糕呢[苦涩][苦涩]//@zh21zhh:你敲开的不只是哈利一个人的门
